,image,score,features
2137,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-2359121_1920.jpg,7.585714285714285,[[0.98212458 0.98558577 5.18486126 ... 3.08461291 0.82119723 0.98827818]]
2138,/home/ubuntu/MEBeauty-database/images/female/hispanic/25.jpg,7.588888888888889,[[0.87373554 0.91055441 5.3163347  ... 2.60251519 0.83009306 0.97796326]]
2139,/home/ubuntu/MEBeauty-database/images/female/hispanic/omar-lopez-nomivMNW07o-unsplash.jpg,7.590909090909091,[[0.39694398 0.5368123  5.65233419 ... 2.45340133 0.23887516 0.47466478]]
2140,/home/ubuntu/MEBeauty-database/images/female/asian/face-1146038_1920.jpg,7.596816976127322,[[0.84020392 0.89810316 4.23586759 ... 2.34300826 0.70071336 0.83701888]]
2141,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-3718537_1920.jpg,7.600591715976331,[[1.58233962 1.33253144 4.42049664 ... 2.61761985 1.32370037 1.97040605]]
2142,/home/ubuntu/MEBeauty-database/images/female/caucasian/mark-decile-W0fOHWkpxUQ-unsplash.jpg,7.604747162022704,[[1.48853523 1.27410446 4.05414178 ... 3.27101984 1.41986215 1.55415077]]
2143,/home/ubuntu/MEBeauty-database/images/male/asian/pexels-dellon-thomas-3674248.jpg,7.604938271604937,[[1.90416014 1.53671253 5.20389385 ... 2.05975959 1.26176892 2.45126025]]
2144,/home/ubuntu/MEBeauty-database/images/female/hispanic/woman-2773007_1920.jpg,7.604938271604937,[[0.95587948 0.96907669 5.5614622  ... 4.03747874 1.04870709 1.18862534]]
2145,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-hải-nguyễn-3616937.jpg,7.604938271604937,[[0.39596097 0.5369691  5.90152574 ... 1.43060184 0.44029983 0.41441901]]
2146,/home/ubuntu/MEBeauty-database/images/female/hispanic/raamin-ka-8J56bYMT3-Q-unsplash.jpg,7.608823529411764,[[0.38830603 0.50633727 6.54137545 ... 1.92499818 0.33486169 0.50865385]]
2147,/home/ubuntu/MEBeauty-database/images/female/hispanic/woman-3191152_1920.jpg,7.613333333333332,[[1.05852518 1.03529843 4.00063734 ... 3.03058076 0.92001438 1.07371609]]
2148,/home/ubuntu/MEBeauty-database/images/female/hispanic/woman-3191152_1920.jpg,7.613333333333332,[[0.49555985 0.61581643 5.72013986 ... 2.06303116 0.29552706 0.4865539 ]]
2149,/home/ubuntu/MEBeauty-database/images/female/caucasian/beautiful-1867092_1920.jpg,7.620740740740741,[[1.06854496 1.04389995 4.73195876 ... 3.37073697 0.9067647  1.20644768]]
2150,/home/ubuntu/MEBeauty-database/images/male/caucasian/andre-sebastian-C2Nf5iPOnz0-unsplash.jpg,7.6234567901234565,[[0.97828427 0.98958595 4.96580616 ... 2.91850082 0.84119808 1.01977942]]
2151,/home/ubuntu/MEBeauty-database/images/male/caucasian/fashion-1866574_1920.jpg,7.624239130434782,[[1.50958311 1.36151187 6.68510342 ... 1.81696722 1.57841037 1.15430064]]
2152,/home/ubuntu/MEBeauty-database/images/female/asian/asian-3885641_1920.jpg,7.624615384615384,[[0.66071247 0.75824815 5.26817917 ... 2.19625349 0.78820307 0.62240739]]
2153,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-andrea-piacquadio-3779455.jpg,7.625,[[0.93945469 0.96431249 5.15270803 ... 1.84591271 0.79294273 1.20762815]]
2154,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-happy-pixels-3170437.jpg,7.625,[[1.05219341 1.031938   4.5339335  ... 3.5710508  0.89854583 0.91736122]]
2155,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-raka-miftah-3522693.jpg,7.625,[[0.42334734 0.57556413 4.75061796 ... 1.35281417 0.41124341 0.50482544]]
2156,/home/ubuntu/MEBeauty-database/images/female/caucasian/female-2674500_1920.jpg,7.630434782608695,[[0.57675598 0.70161171 4.80258804 ... 2.54714265 0.4965753  0.59122464]]
2157,/home/ubuntu/MEBeauty-database/images/female/caucasian/valerie-elash-Z5g_6TLS6Ho-unsplash.jpg,7.631001371742113,[[0.82954529 0.88679111 4.77432416 ... 2.06317676 1.11454458 0.95644327]]
2158,/home/ubuntu/MEBeauty-database/images/female/caucasian/emmanuel-bior-N06QdiZgK_E-unsplash.jpg,7.6325,[[1.1738959  1.13501238 7.43479993 ... 3.11524372 1.23443573 1.13817237]]
2159,/home/ubuntu/MEBeauty-database/images/female/asian/jim-flores-dE6c9RZoyL8-unsplash.jpg,7.632653061224491,[[2.03723724 1.67957009 6.73145601 ... 2.02543822 1.56911032 1.7239312 ]]
2160,/home/ubuntu/MEBeauty-database/images/female/mideastern/allef-vinicius-BqNEe_ZAtxg-unsplash.jpg,7.634615384615384,[[0.78693294 0.85249198 5.137737   ... 2.53118481 0.79467021 0.8946132 ]]
2161,/home/ubuntu/MEBeauty-database/images/female/hispanic/jonathan-borba-UdhvRvpaBP0-unsplash.jpg,7.636363636363638,[[0.58053345 0.69772205 5.09661015 ... 1.66849426 0.39903439 0.98871437]]
2162,/home/ubuntu/MEBeauty-database/images/female/black/ashley-byrd-AyOC81h1CGw-unsplash.jpg,7.6375,[[1.10655746 1.0680881  4.69468769 ... 2.76328321 0.84656612 1.43882038]]
2163,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-2961959_1920.jpg,7.638176638176639,[[0.92507796 0.95642278 3.80033298 ... 2.71424047 1.06768883 1.15461985]]
2164,/home/ubuntu/MEBeauty-database/images/female/indian/portrait-5604743_1920.jpg,7.638888888888888,[[1.20631725 1.1345491  5.07020772 ... 3.24371577 0.95065874 1.29460786]]
2165,/home/ubuntu/MEBeauty-database/images/female/caucasian/thinking-1887363_1920.jpg,7.641025641025642,[[1.30869006 1.19828838 5.13339891 ... 5.00443017 1.05615525 1.28699264]]
2166,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-487067_1920.jpg,7.6502057613168715,[[0.81253542 0.87667793 4.70664424 ... 2.61488949 0.86698761 0.82817544]]
2167,/home/ubuntu/MEBeauty-database/images/female/caucasian/mike-austin-jgSAuqMmJUE-unsplash.jpg,7.651666666666666,[[1.66263539 1.41345431 5.36817545 ... 2.82207699 1.41022798 1.77841464]]
2168,/home/ubuntu/MEBeauty-database/images/female/caucasian/mike-austin-JfpclLudxlE-unsplash.jpg,7.6538461538461515,[[1.66834508 1.35087218 3.89305274 ... 2.3436693  1.65576962 1.83736134]]
2169,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-anubhaw-anand-3263992.jpg,7.65432098765432,[[0.87723341 0.91463517 5.41760347 ... 2.28537304 1.05432049 1.10613264]]
2170,/home/ubuntu/MEBeauty-database/images/female/caucasian/marketing-online-1427786_1920.jpg,7.657407407407407,[[1.58939754 1.34824989 4.61494825 ... 2.59226951 1.14125555 2.05894257]]
2171,/home/ubuntu/MEBeauty-database/images/female/caucasian/f8.jpg,7.6631944444444455,[[0.89459939 0.93044285 4.45861488 ... 3.58448986 0.77250547 0.95213401]]
2172,/home/ubuntu/MEBeauty-database/images/female/mideastern/woman-2542252_1920.jpg,7.66454081632653,[[0.47903241 0.62584432 4.73750814 ... 2.71185069 0.46383482 0.52704628]]
2173,/home/ubuntu/MEBeauty-database/images/female/mideastern/jonathan-borba-5rQG1mib90I-unsplash.jpg,7.666666666666668,[[0.90523768 0.93131463 5.47515987 ... 1.9649206  0.91522067 1.01198015]]
2174,/home/ubuntu/MEBeauty-database/images/female/caucasian/pexels-ali-pazani-2878375.jpg,7.666666666666668,[[0.9372024  0.95377986 5.56439775 ... 3.09390782 1.06226394 1.12842321]]
2175,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-jc-romero-3236737.jpg,7.666666666666668,[[0.7938086  0.84983659 5.76689426 ... 2.1495705  0.92373546 0.74494225]]
2176,/home/ubuntu/MEBeauty-database/images/female/asian/suhendro-purnomo--ApMYrUyi0o-unsplash.jpg,7.666666666666668,[[1.50023322 1.27446487 4.04757675 ... 2.48278899 1.15450985 1.24273034]]
2177,/home/ubuntu/MEBeauty-database/images/female/hispanic/pexels-ingrid-santana-2253707.jpg,7.666666666666668,[[0.34593853 0.47796821 6.07889309 ... 1.76865412 0.3768698  0.42470149]]
2178,/home/ubuntu/MEBeauty-database/images/male/caucasian/derick-mckinney-bBuUjB98PPY-unsplash.jpg,7.666666666666668,[[0.94407135 0.96334137 4.82225108 ... 3.44387485 0.92904767 1.13655827]]
2179,/home/ubuntu/MEBeauty-database/images/female/caucasian/pexels-andrea-piacquadio-3769986.jpg,7.666666666666668,[[0.4984891  0.64392694 4.48488013 ... 2.30212038 0.36480631 0.78925383]]
2180,/home/ubuntu/MEBeauty-database/images/female/asian/nima-sarram-3VOI8o6Ftio-unsplash.jpg,7.666666666666668,[[1.04127407 1.02824306 5.11111198 ... 4.12077663 0.92665319 1.24801884]]
2181,/home/ubuntu/MEBeauty-database/images/male/caucasian/pexels-ralph-rabago-3290888.jpg,7.666666666666668,[[1.72112293 1.46725541 5.98777018 ... 3.08943134 1.49798019 1.69419096]]
2182,/home/ubuntu/MEBeauty-database/images/female/caucasian/daniel-spase-s4bml9X2lVs-unsplash.jpg,7.666666666666668,[[0.3249479  0.48880075 5.22574341 ... 1.63998905 0.68148078 0.35682955]]
2183,/home/ubuntu/MEBeauty-database/images/female/caucasian/kareya-saleh-tLKOj6cNwe0-unsplash.jpg,7.666923076923076,[[0.78877186 0.86922292 3.76497149 ... 2.74393655 0.74124589 0.88005682]]
2184,/home/ubuntu/MEBeauty-database/images/female/caucasian/female-2836137_1920.jpg,7.668367346938775,[[0.67493747 0.79405235 3.8461257  ... 3.11891431 0.5517767  0.84629558]]
2185,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-4570763_1920.jpg,7.671981292517007,[[0.97860881 0.9836692  5.80559368 ... 3.86604203 0.846127   1.18013527]]
2186,/home/ubuntu/MEBeauty-database/images/female/black/woman-3144280_1920.jpg,7.673076923076922,[[1.02415559 1.01234893 3.91036675 ... 1.94464285 0.88224344 1.0383824 ]]
2187,/home/ubuntu/MEBeauty-database/images/female/caucasian/tengyart-fc0KjyjkNo4-unsplash.jpg,7.674242424242425,[[0.44741249 0.59460717 4.98172335 ... 2.91866135 0.37422643 0.57218221]]
2188,/home/ubuntu/MEBeauty-database/images/female/hispanic/shawn-olivier-boivin-blanchard-FBIGTYhErFw-unsplash.jpg,7.683760683760682,[[0.94324105 0.95476936 7.82657003 ... 2.04892566 0.94262945 0.90909091]]
2189,/home/ubuntu/MEBeauty-database/images/female/mideastern/raamin-ka-4eOyl_iUQB8-unsplash.jpg,7.685555555555554,[[0.50631397 0.63063471 5.56382667 ... 1.78580899 0.46934108 0.59107203]]
2190,/home/ubuntu/MEBeauty-database/images/female/indian/aayush-gop-rawat-VPwSJhu5uhs-unsplash.jpg,7.68595041322314,[[2.59097371 1.82357628 4.85298692 ... 2.61250137 2.02412731 2.94831756]]
2191,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-1246224_1920.jpg,7.687100893997446,[[1.03314656 1.02282326 4.65351184 ... 1.95232743 0.74342924 1.13682062]]
2192,/home/ubuntu/MEBeauty-database/images/male/mideastern/pexels-lina-kivaka-3395282.jpg,7.6875,[[0.53780895 0.69735013 3.88436255 ... 4.87428156 0.52996833 0.71118055]]
2193,/home/ubuntu/MEBeauty-database/images/female/caucasian/love-2666674_1920.jpg,7.690932311621967,[[0.81473194 0.87313039 4.9665171  ... 3.56249323 0.65290536 0.91458623]]
2194,/home/ubuntu/MEBeauty-database/images/female/indian/juanma-velasquez-la7uU1hQ_nM-unsplash.jpg,7.692520775623269,[[0.54548735 0.6724354  4.99173297 ... 2.4877773  0.62654053 0.89668432]]
2195,/home/ubuntu/MEBeauty-database/images/female/caucasian/white-cat-with-blonde-4655233_1920.jpg,7.693121693121692,[[0.54974742 0.67932247 4.78787147 ... 3.0117763  0.51933568 0.66535451]]
2196,/home/ubuntu/MEBeauty-database/images/female/asian/girl-1733349_1920.jpg,7.7,[[1.94690804 1.58167838 5.70669744 ... 2.18962359 2.27693751 2.08928494]]
2197,/home/ubuntu/MEBeauty-database/images/male/mideastern/milad-shams-89UvLA2zWJI-unsplash.jpg,7.7024793388429735,[[0.48508135 0.57208333 7.99111961 ... 2.50525165 0.42186703 0.693301  ]]
2198,/home/ubuntu/MEBeauty-database/images/female/mideastern/woman-3182019_1920.jpg,7.7030769230769245,[[0.38847085 0.48109247 8.34205085 ... 2.1468363  0.43101797 0.44867032]]
2199,/home/ubuntu/MEBeauty-database/images/female/indian/indian-5033680_1920.jpg,7.711538461538462,[[1.12992719 1.0854301  5.24071885 ... 3.13586068 1.03850468 1.32132303]]
2200,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-657753_1920.jpg,7.7170035671819255,[[0.84193185 0.89733646 4.40153654 ... 3.35647703 0.72716813 1.11032769]]
2201,/home/ubuntu/MEBeauty-database/images/female/caucasian/cold-1284029_1920.jpg,7.7170035671819255,[[0.86199338 0.9043231  5.74673481 ... 4.3770413  0.93410712 1.02878285]]
2202,/home/ubuntu/MEBeauty-database/images/female/caucasian/hiva-sharifi-YUK4px6sjdc-unsplash.jpg,7.721052631578948,[[1.01335043 1.01089529 4.73737199 ... 2.25836874 0.83966314 1.14420786]]
2203,/home/ubuntu/MEBeauty-database/images/female/hispanic/mateus-campos-felipe-AMSLWjFhivg-unsplash.jpg,7.722222222222222,[[1.97868946 1.60542068 5.22927919 ... 2.05882011 1.26210257 2.8931143 ]]
2204,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-mohamed-abdelgaffar-1684304.jpg,7.7283950617283965,[[0.88877754 0.91128431 5.81580864 ... 2.73508007 0.8890094  0.93738218]]
2205,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-toni-ph-2040376.jpg,7.7283950617283965,[[1.48714196 1.26787069 4.04849284 ... 2.95579067 1.10788247 1.43803791]]
2206,/home/ubuntu/MEBeauty-database/images/male/caucasian/man-3373869_1920.jpg,7.731418918918918,[[0.8775559  0.91926172 4.32579333 ... 2.85714286 0.79500393 0.99570096]]
2207,/home/ubuntu/MEBeauty-database/images/female/caucasian/young-girl-2763395_1920.jpg,7.731578947368423,[[0.70797653 0.80512955 4.42813389 ... 2.58329141 0.4980179  0.74640472]]
2208,/home/ubuntu/MEBeauty-database/images/female/indian/59.jpg,7.738157894736843,[[1.08794249 1.05710813 4.73930816 ... 2.87325508 0.84303345 1.00515794]]
2209,/home/ubuntu/MEBeauty-database/images/female/mideastern/17.jpg,7.74,[[1.24796469 1.17092892 5.96268455 ... 2.3761034  1.04269164 1.25978404]]
2210,/home/ubuntu/MEBeauty-database/images/female/caucasian/55.jpg,7.74047619047619,[[1.26919649 1.14184646 3.50749444 ... 3.21738068 0.96468586 1.032778  ]]
2211,/home/ubuntu/MEBeauty-database/images/female/hispanic/woman-984247_1920.jpg,7.740740740740741,[[0.99413806 0.9945893  5.07925354 ... 2.06964441 0.86922288 1.06290065]]
2212,/home/ubuntu/MEBeauty-database/images/female/caucasian/woman-3096734_1920.jpg,7.7437641723356,[[1.01129844 1.0090642  4.70609074 ... 2.36834836 1.08776491 0.99220399]]
2213,/home/ubuntu/MEBeauty-database/images/female/hispanic/raamin-ka-v8dc2XkhIfM-unsplash.jpg,7.746031746031747,[[0.41425696 0.5548321  5.62016075 ... 2.1611272  0.26351184 0.45722175]]
2214,/home/ubuntu/MEBeauty-database/images/female/hispanic/beautiful-1845148_1920.jpg,7.7490942028985526,[[1.27362319 1.18596531 5.73518875 ... 2.83935394 1.09939364 1.30855981]]
2215,/home/ubuntu/MEBeauty-database/images/female/caucasian/pexels-pixabay-40901.jpg,7.75,[[1.09812675 1.06002168 4.08281372 ... 2.28676614 0.82446259 1.19684269]]
2216,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-tima-miroshnichenko-5988665.jpg,7.75,[[1.10662112 1.07073138 5.15137819 ... 2.99214658 0.96468819 1.15781877]]
2217,/home/ubuntu/MEBeauty-database/images/female/mideastern/hamid-tajik-QXbJ3yhMNK4-unsplash.jpg,7.75,[[1.47074548 1.31371814 5.69360361 ... 2.74636914 0.90507532 1.64792444]]
2218,/home/ubuntu/MEBeauty-database/images/female/mideastern/hamid-tajik-QXbJ3yhMNK4-unsplash.jpg,7.75,[[1.52679022 1.33535273 5.45360682 ... 2.54111552 1.2463641  1.7685993 ]]
2219,/home/ubuntu/MEBeauty-database/images/female/caucasian/valerie-elash-JQDflNNnrEE-unsplash.jpg,7.75,[[0.63297851 0.74807486 4.26669449 ... 2.362541   1.00617926 0.79056942]]
2220,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-mental-health-america-(mha)-5531323.jpg,7.75,[[0.9142704  0.94728365 4.12606232 ... 2.34926772 0.76678864 1.29825656]]
2221,/home/ubuntu/MEBeauty-database/images/female/asian/girl-5933162_1920.jpg,7.75,[[0.57487455 0.69154718 5.22167962 ... 1.74852984 0.52485398 0.61891498]]
2222,/home/ubuntu/MEBeauty-database/images/female/black/ronise-da-luz-5DJ8sR-m58I-unsplash.jpg,7.75,[[1.49787873 1.28118205 4.35512954 ... 1.76121166 0.8487134  1.92155029]]
2223,/home/ubuntu/MEBeauty-database/images/female/hispanic/portrait-4717916_1920.jpg,7.754437869822485,[[0.85651715 0.89455643 6.04476633 ... 1.84511271 0.72355332 0.85861882]]
2224,/home/ubuntu/MEBeauty-database/images/female/caucasian/ali-pazani-VPYKT3ePiEM-unsplash.jpg,7.7569033530572,[[0.68156919 0.76804273 5.27859401 ... 2.22838685 0.65075775 0.79712302]]
2225,/home/ubuntu/MEBeauty-database/images/female/hispanic/red-4886345_1920.jpg,7.757015306122447,[[0.95926263 0.97487759 4.37151157 ... 2.22378417 0.9709146  1.0267651 ]]
2226,/home/ubuntu/MEBeauty-database/images/female/caucasian/bikini-885382_1920.jpg,7.75887573964497,[[0.88398204 0.9112184  5.76365241 ... 2.76073929 0.87107981 1.00147239]]
2227,/home/ubuntu/MEBeauty-database/images/female/indian/bulbul-ahmed-s4Uv58E4PXc-unsplash.jpg,7.759398496240602,[[0.79196787 0.85343993 5.43685812 ... 2.81527641 0.76412286 0.7520088 ]]
2228,/home/ubuntu/MEBeauty-database/images/female/asian/anthony-tran-6s3L8El33QE-unsplash.jpg,7.7602339181286535,[[0.93859663 0.96162396 4.49341398 ... 2.31137393 0.96461048 0.9868799 ]]
2229,/home/ubuntu/MEBeauty-database/images/female/asian/pexels-ketut-subiyanto-4350057.jpg,7.765432098765433,[[0.79535779 0.85643873 5.01214478 ... 2.86346328 0.78805502 0.88158285]]
2230,/home/ubuntu/MEBeauty-database/images/female/caucasian/sirio-Ty4f_NOFO60-unsplash.jpg,7.768175582990398,[[1.33825402 1.21864468 5.25963723 ... 1.79393845 1.10899867 1.47328803]]
2231,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-499408_1920.jpg,7.768421052631577,[[0.93370311 0.95566708 5.00044442 ... 3.62694033 0.82802355 0.87812844]]
2232,/home/ubuntu/MEBeauty-database/images/female/caucasian/shayan-rti-w3ZQzOxUh7I-unsplash.jpg,7.76875,[[0.98653545 0.98901396 4.84802327 ... 2.15695187 0.83188759 1.20807737]]
2233,/home/ubuntu/MEBeauty-database/images/female/caucasian/theo-rql-a4pyoiTdSqI-unsplash.jpg,7.76886145404664,[[0.67067112 0.77245791 4.95089434 ... 2.63028854 0.72259872 0.74107468]]
2234,/home/ubuntu/MEBeauty-database/images/female/caucasian/teen-4361981_1920.jpg,7.772669220945081,[[0.59458534 0.71809807 4.60445592 ... 2.96784801 0.53242883 0.80325881]]
2235,/home/ubuntu/MEBeauty-database/images/female/indian/kunal-goswami-YHSohAq-PuI-unsplash.jpg,7.777093596059113,[[0.86888985 0.90624363 6.02321947 ... 4.29313807 0.77466363 1.00096978]]
2236,/home/ubuntu/MEBeauty-database/images/male/hispanic/pexels-ron¿║-ferreira-2304113.jpg,7.777777777777778,[[0.95478397 0.96662392 5.89408407 ... 3.8385214  1.03961584 0.848311  ]]
2237,/home/ubuntu/MEBeauty-database/images/female/caucasian/connor-wilkins-eW6JCH_fbck-unsplash.jpg,7.777777777777778,[[1.57425555 1.3257923  4.34684013 ... 3.47651662 1.500569   2.06329554]]
2238,/home/ubuntu/MEBeauty-database/images/female/black/pexels-adrienne-andersen-2552129.jpg,7.777777777777778,[[1.14107616 1.07984451 3.88375349 ... 1.59322194 0.73579975 1.76827   ]]
2239,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-fauzan-ahmad-muzakky-2698444.jpg,7.777777777777778,[[1.00685081 1.00783928 6.65559057 ... 2.27906977 1.14236597 0.81842804]]
2240,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-marlon-alves-3935356.jpg,7.777777777777778,[[0.63245553 0.72742053 5.72196019 ... 2.72849597 0.61818231 0.74808624]]
2241,/home/ubuntu/MEBeauty-database/images/female/mideastern/pexels-marlon-alves-3935356.jpg,7.777777777777778,[[1.22879581 1.14990032 5.22676933 ... 2.36588945 1.12532762 1.29422722]]
2242,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-1579025_1920.jpg,7.7827586206896555,[[0.68597926 0.77023511 5.63307692 ... 2.93917137 0.70422127 0.75876922]]
2243,/home/ubuntu/MEBeauty-database/images/female/caucasian/adult-1867889_1920.jpg,7.783703703703704,[[2.24610027 1.64373624 4.36247689 ... 2.4453204  1.61245155 2.24542395]]
2244,/home/ubuntu/MEBeauty-database/images/female/hispanic/omar-lopez-8dYeSX5x4HY-unsplash.jpg,7.785123966942148,[[1.05713781 1.03854076 5.37177995 ... 2.35287384 0.9473998  1.06789466]]
2245,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-2363819_1920.jpg,7.7857142857142865,[[1.24478593 1.15421608 4.81494991 ... 2.26706725 1.15146553 1.34771159]]
2246,/home/ubuntu/MEBeauty-database/images/female/caucasian/nikita-shirokov-v2RUpFTS3mo-unsplash.jpg,7.7857142857142865,[[0.6492548  0.76340068 4.29611573 ... 2.57301802 0.61032106 0.76926176]]
2247,/home/ubuntu/MEBeauty-database/images/female/caucasian/girl-3874872_1920.jpg,7.797783933518006,[[2.1626791  1.66059354 5.17428989 ... 2.5        2.23606798 2.73158168]]
2248,/home/ubuntu/MEBeauty-database/images/female/asian/hhh13-gMC5TecfnD4-unsplash.jpg,7.801652892561983,[[1.11811992 1.08256559 5.90578958 ... 2.26520364 0.92627651 1.10416397]]
2249,/home/ubuntu/MEBeauty-database/images/female/caucasian/david-todd-mccarty-EIeLcpn-9bM-unsplash.jpg,7.816608996539793,[[0.971134   0.98060584 5.2981194  ... 3.20997507 0.98162023 1.02774024]]
2250,/home/ubuntu/MEBeauty-database/images/female/asian/mathias-huysmans-kWLwiYznS3M-unsplash.jpg,7.827272727272727,[[0.76224082 0.83364787 5.10066101 ... 2.58390077 0.61011614 0.94875255]]
2251,/home/ubuntu/MEBeauty-database/images/female/mideastern/50.jpg,7.827485380116959,[[0.52942513 0.62626002 6.64445979 ... 2.54901195 0.35334985 0.71792119]]
2252,/home/ubuntu/MEBeauty-database/images/female/asian/fashion-4257899_1920.jpg,7.827586206896552,[[0.60079485 0.72199253 4.68782706 ... 1.91321127 0.5365211  0.65624031]]
2253,/home/ubuntu/MEBeauty-database/images/female/caucasian/joseph-kellner-o6clLOJd4WY-unsplash.jpg,7.8277777777777775,[[0.92195445 0.9541177  3.76916456 ... 1.98779576 0.70231278 1.20038589]]
2254,/home/ubuntu/MEBeauty-database/images/female/asian/42.jpg,7.832080200501252,[[0.64953112 0.75811392 4.68194671 ... 2.75166104 0.58007022 0.92650261]]
2255,/home/ubuntu/MEBeauty-database/images/female/hispanic/vinicius-amnx-amano-4mK2KVuYrDs-unsplash.jpg,7.833333333333332,[[0.52292342 0.63378807 5.77925748 ... 1.82736236 0.39775879 0.98309147]]
2256,/home/ubuntu/MEBeauty-database/images/female/caucasian/carlos-lindner-zvZ-HASOA74-unsplash.jpg,7.8336000000000015,[[1.7760189  1.47058044 5.31705439 ... 1.80682467 1.44962115 1.96315063]]
2257,/home/ubuntu/MEBeauty-database/images/female/caucasian/portrait-2690308_1920.jpg,7.8375,[[1.0982648  1.05560142 3.81820435 ... 3.94905338 0.94600321 1.07114426]]
2258,/home/ubuntu/MEBeauty-database/images/male/mideastern/mehrdad-dadaei--aY-mUygMD0-unsplash.jpg,7.8389376218323585,[[1.01714973 1.01618382 7.46676485 ... 2.62118069 0.94934113 0.90611325]]
2259,/home/ubuntu/MEBeauty-database/images/female/asian/bin-thi-u-xOBpdqH2Uao-unsplash.jpg,7.842105263157895,[[0.76572937 0.83615825 5.10222167 ... 2.2109203  0.58342884 1.07703296]]
2260,/home/ubuntu/MEBeauty-database/images/female/asian/aiony-haust-orYdcTza06E-unsplash.jpg,7.847883597883597,[[1.0048698  1.00570607 5.8168898  ... 2.37261677 0.99947575 1.052319  ]]
2261,/home/ubuntu/MEBeauty-database/images/female/caucasian/manny-moreno-Ri_Al1VqjsU-unsplash.jpg,7.847953216374268,[[0.80660733 0.87038241 4.52453535 ... 3.53350474 0.73702031 0.98832909]]
2262,/home/ubuntu/MEBeauty-database/images/female/hispanic/girl-3839501_1920.jpg,7.862068965517241,[[1.53055426 1.33280862 4.99738661 ... 2.69295576 1.20951238 2.0316013 ]]
2263,/home/ubuntu/MEBeauty-database/images/female/hispanic/pexels-lehandross-2383118.jpg,7.864197530864197,[[1.78769378 1.512876   6.07332248 ... 2.02915342 1.63594695 2.23061958]]
2264,/home/ubuntu/MEBeauty-database/images/female/caucasian/clayton-cardinalli-ZqmmwcE1DQ8-unsplash.jpg,7.866941015089162,[[0.65959015 0.75383684 5.34271698 ... 2.76957696 0.54654456 0.80766077]]
2265,/home/ubuntu/MEBeauty-database/images/female/mideastern/the-model-shows-makeup-4600504_1920.jpg,7.867892976588628,[[0.94720355 0.96547402 4.70569937 ... 2.38617731 0.85174699 0.89004016]]
2266,/home/ubuntu/MEBeauty-database/images/female/indian/anshika-panchal-CX7WFaWeFhw-unsplash.jpg,7.875,[[1.27511305 1.18909371 6.         ... 2.65165043 1.02918977 1.22857477]]
2267,/home/ubuntu/MEBeauty-database/images/female/caucasian/sinitta-leunen-b4GXxJEn1Hc-unsplash.jpg,7.875,[[0.85435766 0.92061865 3.57107867 ... 2.23299716 0.99915122 0.83551313]]
2268,/home/ubuntu/MEBeauty-database/images/female/hispanic/samantha-green-0D1Fm1Fkblo-unsplash.jpg,7.8765432098765435,[[1.30257311 1.20378677 5.39792783 ... 2.21442311 1.14583912 1.48523141]]
2269,/home/ubuntu/MEBeauty-database/images/female/caucasian/beauty-1132617_1920.jpg,7.884920634920634,[[1.08166203 1.05160126 4.58145437 ... 3.11308289 0.96152395 1.14045471]]
2270,/home/ubuntu/MEBeauty-database/images/female/hispanic/allef-vinicius-PA0vICn6DwE-unsplash.jpg,7.886574074074074,[[0.85126317 0.8995554  4.76172061 ... 2.61030195 0.63855086 1.04596426]]
2271,/home/ubuntu/MEBeauty-database/images/female/caucasian/bindi-2416039_1920.jpg,7.887566137566138,[[0.8227189  0.88516491 4.34791034 ... 2.3122157  0.78551393 0.92910884]]
2272,/home/ubuntu/MEBeauty-database/images/female/indian/pexels-azraq-al-rezoan-5151189.jpg,7.8888888888888875,[[0.43698845 0.53614935 7.42178368 ... 2.3687664  0.26737317 0.56463378]]
2273,/home/ubuntu/MEBeauty-database/images/male/indian/vishal-shiro-5935497_1920.jpg,7.8888888888888875,[[1.96235682 1.64761923 7.05312426 ... 5.25       1.85087207 2.5356076 ]]
2274,/home/ubuntu/MEBeauty-database/images/female/hispanic/pexels-talal-hakim-4593319.jpg,7.8888888888888875,[[1.21429647 1.14230181 5.2157659  ... 2.51160286 0.90789848 1.48743874]]
